deal_id,touchpoint_date,channel,campaign_name,content_asset,touchpoint_type,funnel_stage_at_touch,contact_role
DEAL-170,2025-12-25,Google Ads,Non-Brand Search,Attribution Guide LP,ad_click,opportunity,SDR/BDR
DEAL-171,2025-09-10,Outbound BDR,Inbound Response,Free Trial Onboarding Call,email_open,lead,Product Manager
DEAL-171,2025-10-07,Google Ads,Non-Brand Search,ROI Calculator Page,page_visit,mql,Product Manager
DEAL-171,2025-11-07,LinkedIn,Conversation Ads,ROI Assessment Tool,ad_click,sql,Product Manager
DEAL-171,2025-11-30,Email Campaigns,Re-engagement,We Miss You Email,email_click,opportunity,Product Manager
DEAL-171,2025-12-30,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,content_download,opportunity,Product Manager
DEAL-172,2026-03-04,Outbound BDR,Inbound Response,Demo Request Response,sales_call,lead,Marketing Manager
DEAL-172,2026-04-05,Google Ads,Retargeting,Demo Request Page,ad_click,sql,CMO
DEAL-172,2026-05-12,Events,Conferences,SaaStr Annual Booth,webinar_attendance,opportunity,Head of Demand Gen
DEAL-173,2025-07-12,Google Ads,Brand Search,Product Overview Page,ad_click,lead,Director of Ops
DEAL-173,2025-07-28,Outbound BDR,Warm Follow-up,Referral Introduction Call,sales_call,lead,Director of Ops
DEAL-173,2025-08-19,Outbound BDR,Warm Follow-up,Content Download Follow-up,sales_call,mql,Director of Ops
DEAL-173,2025-09-06,Google Ads,Non-Brand Search,Attribution Guide LP,page_visit,mql,CFO
DEAL-173,2025-09-27,Google Ads,Retargeting,Free Trial Page,ad_click,sql,Director of Ops
DEAL-173,2025-10-17,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,email_click,sql,Director of Ops
DEAL-173,2025-11-02,Email Campaigns,Product Updates,Integration Release Email,email_click,opportunity,CFO
DEAL-173,2025-11-22,Google Ads,Non-Brand Search,Pipeline Analytics LP,ad_click,opportunity,Director of Ops
DEAL-174,2026-05-13,Outbound BDR,Inbound Response,Pricing Inquiry Call,email_open,lead,Marketing Analyst
DEAL-174,2026-05-16,Google Ads,Brand Search,Pricing Page,ad_click,lead,Marketing Analyst
DEAL-174,2026-05-17,Google Ads,Retargeting,Case Study LP,ad_click,mql,Marketing Analyst
DEAL-174,2026-05-21,Outbound BDR,Warm Follow-up,Referral Introduction Call,sales_call,mql,CFO
DEAL-174,2026-05-25,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_open,sql,CFO
DEAL-174,2026-05-27,Outbound BDR,Inbound Response,Pricing Inquiry Call,sales_call,sql,CFO
DEAL-174,2026-05-31,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,email_click,opportunity,CFO
DEAL-174,2026-06-06,Outbound BDR,Cold Outbound,Cold Email Sequence,email_open,opportunity,CFO
DEAL-175,2026-02-13,Google Ads,Brand Search,Brand Landing Page,page_visit,lead,Director of Marketing
DEAL-175,2026-02-22,Google Ads,Non-Brand Search,Pipeline Analytics LP,ad_click,mql,Director of Marketing
DEAL-175,2026-03-03,LinkedIn,InMail,Personalized Demo Invite,content_download,sql,CMO
DEAL-175,2026-03-13,Email Campaigns,Product Updates,Platform Update Newsletter,email_open,opportunity,CMO
DEAL-175,2026-03-23,LinkedIn,Conversation Ads,ROI Assessment Tool,content_download,opportunity,Director of Marketing
DEAL-176,2026-03-03,Outbound BDR,Inbound Response,Free Trial Onboarding Call,sales_call,lead,VP Marketing
DEAL-176,2026-03-19,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,email_click,lead,VP Marketing
DEAL-176,2026-03-28,Outbound BDR,Inbound Response,Demo Request Response,sales_call,mql,VP Marketing
DEAL-176,2026-04-11,Events,Hosted Roundtables,VP Marketing Roundtable,event_attendance,mql,VP Marketing
DEAL-176,2026-04-29,Content Marketing,Blog/SEO,Multi-Touch Attribution Guide,page_visit,sql,CMO
DEAL-176,2026-05-16,Email Campaigns,Re-engagement,We Miss You Email,page_visit,sql,CMO
DEAL-176,2026-05-25,Email Campaigns,Nurture Sequences,Welcome Series Email,email_open,opportunity,CMO
DEAL-176,2026-06-10,Outbound BDR,Cold Outbound,Cold Call - Initial Outreach,email_open,opportunity,VP Marketing
DEAL-177,2025-12-31,Outbound BDR,Inbound Response,Pricing Inquiry Call,sales_call,lead,Marketing Analyst
DEAL-177,2026-01-04,Outbound BDR,Cold Outbound,LinkedIn Connection Request,email_open,mql,Product Manager
DEAL-177,2026-01-13,Outbound BDR,Inbound Response,Free Trial Onboarding Call,email_open,sql,Product Manager
DEAL-177,2026-01-25,LinkedIn,InMail,Executive Briefing Invite,ad_click,opportunity,Product Manager
DEAL-178,2026-01-14,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_click,lead,Marketing Manager
DEAL-178,2026-02-02,Email Campaigns,Re-engagement,Special Offer Email,email_click,mql,Director of Marketing
DEAL-178,2026-02-18,Events,Hosted Roundtables,CMO Dinner: Attribution in Practice,webinar_attendance,sql,Director of Marketing
DEAL-178,2026-03-06,Events,Conferences,Revenue Summit,event_attendance,opportunity,Director of Marketing
DEAL-179,2025-10-03,Email Campaigns,Nurture Sequences,Product Education Drip,page_visit,lead,Product Manager
DEAL-179,2025-10-15,LinkedIn,Conversation Ads,Interactive Product Tour,ad_click,sql,Product Manager
DEAL-179,2025-10-23,Google Ads,Brand Search,Pricing Page,page_visit,opportunity,CTO
DEAL-180,2025-08-25,LinkedIn,Sponsored Content,State of B2B Attribution Report,page_visit,lead,SDR/BDR
DEAL-180,2025-09-07,Google Ads,Brand Search,Pricing Page,ad_click,lead,Head of Demand Gen
DEAL-180,2025-09-17,Outbound BDR,Inbound Response,Free Trial Onboarding Call,email_click,lead,Marketing Director
DEAL-180,2025-09-26,Outbound BDR,Cold Outbound,LinkedIn Connection Request,email_open,mql,Head of Demand Gen
DEAL-180,2025-10-02,Content Marketing,Webinars,Attribution Masterclass,email_click,mql,VP Sales
DEAL-180,2025-10-15,Google Ads,Retargeting,Demo Request Page,ad_click,sql,VP Sales
DEAL-180,2025-10-22,Google Ads,Retargeting,Free Trial Page,page_visit,sql,Head of Demand Gen
DEAL-180,2025-11-06,Content Marketing,Webinars,CMO Metrics That Matter,page_visit,opportunity,VP Sales
DEAL-180,2025-11-10,Outbound BDR,Cold Outbound,Cold Email Sequence,email_open,opportunity,Marketing Director
DEAL-180,2025-11-20,Email Campaigns,Nurture Sequences,Customer Testimonial Email,email_click,opportunity,Head of Demand Gen
DEAL-181,2026-04-26,Google Ads,Non-Brand Search,Pipeline Analytics LP,page_visit,lead,Director of Marketing
DEAL-181,2026-05-18,LinkedIn,InMail,Product Update Announcement,ad_click,sql,Director of Marketing
DEAL-181,2026-06-14,Email Campaigns,Re-engagement,New Feature Alert,page_visit,opportunity,Director of Marketing
DEAL-182,2025-12-30,Outbound BDR,Warm Follow-up,Content Download Follow-up,email_open,lead,VP Sales
DEAL-182,2026-01-04,Google Ads,Brand Search,Product Overview Page,ad_click,lead,VP Marketing
DEAL-182,2026-01-13,Events,Partner Events,HubSpot INBOUND Talk,webinar_attendance,mql,VP Marketing
DEAL-182,2026-01-21,Content Marketing,Blog/SEO,Multi-Touch Attribution Guide,page_visit,mql,VP Sales
DEAL-182,2026-01-27,Content Marketing,Ebooks/Guides,Pipeline Intelligence Handbook,email_click,sql,VP Sales
DEAL-182,2026-02-05,Content Marketing,Blog/SEO,Channel ROI Framework,page_visit,sql,VP Marketing
DEAL-182,2026-02-14,Email Campaigns,Nurture Sequences,Use Case Showcase,email_open,opportunity,VP Marketing
DEAL-182,2026-02-19,Events,Conferences,MarTech Conference,webinar_attendance,opportunity,VP Sales
DEAL-183,2026-02-13,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,page_visit,lead,VP Sales
DEAL-183,2026-02-23,LinkedIn,Conversation Ads,ROI Assessment Tool,page_visit,lead,CMO
DEAL-183,2026-03-02,Content Marketing,Ebooks/Guides,Pipeline Intelligence Handbook,email_click,mql,VP Sales
DEAL-183,2026-03-14,Content Marketing,Ebooks/Guides,Pipeline Intelligence Handbook,email_click,mql,VP Sales
DEAL-183,2026-03-17,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,email_click,sql,VP Sales
DEAL-183,2026-03-28,Email Campaigns,Nurture Sequences,Product Education Drip,page_visit,sql,CMO
DEAL-183,2026-04-05,LinkedIn,InMail,Product Update Announcement,ad_click,opportunity,CMO
DEAL-183,2026-04-12,LinkedIn,Sponsored Content,State of B2B Attribution Report,content_download,opportunity,VP Sales
DEAL-184,2026-03-29,Events,Partner Events,Salesforce Dreamforce Session,webinar_attendance,lead,Head of Demand Gen
DEAL-184,2026-04-17,LinkedIn,Conversation Ads,ROI Assessment Tool,ad_click,mql,Director of Marketing
DEAL-184,2026-05-04,Events,Hosted Roundtables,RevOps Leaders Forum,webinar_attendance,sql,Head of Demand Gen
DEAL-184,2026-05-17,Events,Conferences,Revenue Summit,webinar_attendance,opportunity,Director of Marketing
DEAL-184,2026-06-04,Google Ads,Brand Search,Product Overview Page,page_visit,opportunity,Director of Marketing
DEAL-185,2026-04-23,Google Ads,Non-Brand Search,Attribution Guide LP,ad_click,lead,Marketing Manager
DEAL-185,2026-05-11,Content Marketing,Webinars,CMO Metrics That Matter,page_visit,mql,Marketing Manager
DEAL-185,2026-05-29,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,email_click,sql,VP Marketing
DEAL-185,2026-06-22,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,page_visit,opportunity,VP Marketing
DEAL-186,2026-01-22,Google Ads,Non-Brand Search,ROI Calculator Page,ad_click,lead,Marketing Director
DEAL-186,2026-02-02,Outbound BDR,Cold Outbound,LinkedIn Connection Request,email_open,lead,Marketing Director
DEAL-186,2026-02-14,Google Ads,Non-Brand Search,Attribution Guide LP,ad_click,lead,Marketing Director
DEAL-186,2026-02-24,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_open,mql,Marketing Director
DEAL-186,2026-03-07,Google Ads,Non-Brand Search,ROI Calculator Page,page_visit,mql,Marketing Director
DEAL-186,2026-03-18,Google Ads,Retargeting,Free Trial Page,ad_click,sql,Marketing Director
DEAL-186,2026-03-28,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,email_click,sql,CMO
DEAL-186,2026-04-07,Google Ads,Retargeting,Case Study LP,ad_click,sql,Marketing Director
DEAL-186,2026-04-20,Email Campaigns,Re-engagement,We Miss You Email,email_open,opportunity,Marketing Director
DEAL-186,2026-04-28,Email Campaigns,Re-engagement,Special Offer Email,page_visit,opportunity,Marketing Director
DEAL-186,2026-05-13,Email Campaigns,Product Updates,Platform Update Newsletter,email_click,opportunity,CMO
DEAL-187,2026-02-22,Google Ads,Non-Brand Search,Pipeline Analytics LP,ad_click,lead,Content Strategist
DEAL-187,2026-02-22,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,email_open,lead,Content Strategist
DEAL-187,2026-02-26,LinkedIn,Conversation Ads,Quick Demo Scheduler,page_visit,sql,CFO
DEAL-187,2026-02-27,LinkedIn,InMail,Product Update Announcement,content_download,mql,CFO
DEAL-187,2026-03-03,Google Ads,Retargeting,Demo Request Page,ad_click,opportunity,CFO
DEAL-187,2026-03-03,Email Campaigns,Product Updates,Platform Update Newsletter,email_click,opportunity,CFO
DEAL-188,2025-12-07,Google Ads,Non-Brand Search,ROI Calculator Page,page_visit,lead,SDR/BDR
DEAL-188,2026-01-13,Events,Conferences,SaaStr Annual Booth,event_attendance,sql,Director of Ops
DEAL-188,2026-02-20,Google Ads,Non-Brand Search,Attribution Guide LP,ad_click,opportunity,Director of Ops
DEAL-189,2025-09-14,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,email_click,lead,Director of Marketing
DEAL-189,2025-10-25,Content Marketing,Webinars,Pipeline Analytics Deep Dive,email_click,sql,Director of Marketing
DEAL-189,2025-12-03,Content Marketing,Webinars,CMO Metrics That Matter,email_click,opportunity,CEO
DEAL-190,2026-01-11,Email Campaigns,Product Updates,Feature Launch Announcement,page_visit,lead,Director of Ops
DEAL-190,2026-02-20,Email Campaigns,Product Updates,Integration Release Email,page_visit,sql,Director of Ops
DEAL-190,2026-04-01,Google Ads,Non-Brand Search,Attribution Guide LP,ad_click,opportunity,Director of Ops
DEAL-191,2025-07-11,Content Marketing,Webinars,CMO Metrics That Matter,page_visit,lead,SDR/BDR
DEAL-191,2025-07-24,Google Ads,Non-Brand Search,Pipeline Analytics LP,ad_click,lead,SDR/BDR
DEAL-191,2025-08-11,Outbound BDR,Inbound Response,Demo Request Response,email_open,mql,Content Strategist
DEAL-191,2025-08-24,Email Campaigns,Re-engagement,We Miss You Email,email_click,sql,VP Sales
DEAL-191,2025-09-14,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,page_visit,sql,CEO
DEAL-191,2025-10-01,Email Campaigns,Nurture Sequences,Welcome Series Email,email_open,opportunity,VP Sales
DEAL-191,2025-10-15,Outbound BDR,Warm Follow-up,Referral Introduction Call,sales_call,opportunity,VP Sales
DEAL-192,2026-04-16,Google Ads,Brand Search,Pricing Page,ad_click,lead,Marketing Manager
DEAL-192,2026-04-24,Content Marketing,Blog/SEO,Channel ROI Framework,content_download,mql,Director of Marketing
DEAL-192,2026-04-27,Events,Hosted Roundtables,VP Marketing Roundtable,event_attendance,sql,CTO
DEAL-192,2026-05-07,Events,Partner Events,HubSpot INBOUND Talk,event_attendance,opportunity,Director of Marketing
DEAL-192,2026-05-14,Email Campaigns,Product Updates,Integration Release Email,email_click,opportunity,CTO
DEAL-193,2026-01-01,Google Ads,Brand Search,Product Overview Page,page_visit,lead,Marketing Analyst
DEAL-193,2026-01-12,Events,Partner Events,Salesforce Dreamforce Session,event_attendance,lead,Content Strategist
DEAL-193,2026-01-24,Google Ads,Retargeting,Demo Request Page,ad_click,lead,Content Strategist
DEAL-193,2026-02-11,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,sales_call,mql,Marketing Analyst
DEAL-193,2026-02-21,Outbound BDR,Warm Follow-up,Content Download Follow-up,email_open,mql,CFO
DEAL-193,2026-03-05,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,page_visit,mql,CFO
DEAL-193,2026-03-19,LinkedIn,Sponsored Content,State of B2B Attribution Report,ad_click,sql,CFO
DEAL-193,2026-03-29,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,page_visit,sql,CFO
DEAL-193,2026-04-15,Events,Conferences,SaaStr Annual Booth,webinar_attendance,sql,CFO
DEAL-193,2026-04-29,Email Campaigns,Product Updates,Feature Launch Announcement,page_visit,opportunity,CFO
DEAL-193,2026-05-08,Events,Hosted Roundtables,CMO Dinner: Attribution in Practice,event_attendance,opportunity,CFO
DEAL-193,2026-05-24,LinkedIn,Sponsored Content,Pipeline ROI Infographic,page_visit,opportunity,CFO
DEAL-194,2025-07-04,Content Marketing,Blog/SEO,Multi-Touch Attribution Guide,content_download,lead,Director of Ops
DEAL-194,2025-07-11,LinkedIn,InMail,Product Update Announcement,content_download,sql,Product Manager
DEAL-194,2025-07-17,Content Marketing,Blog/SEO,Channel ROI Framework,page_visit,opportunity,Product Manager
DEAL-195,2026-02-16,Outbound BDR,Warm Follow-up,Content Download Follow-up,sales_call,lead,Marketing Analyst
DEAL-195,2026-03-07,Email Campaigns,Product Updates,Platform Update Newsletter,email_click,sql,Product Manager
DEAL-195,2026-03-24,Content Marketing,Webinars,CMO Metrics That Matter,content_download,opportunity,Marketing Director
DEAL-196,2025-07-20,Events,Conferences,SaaStr Annual Booth,event_attendance,lead,Content Strategist
DEAL-196,2025-07-20,LinkedIn,InMail,Product Update Announcement,content_download,lead,Content Strategist
DEAL-196,2025-07-24,Google Ads,Brand Search,Pricing Page,ad_click,lead,Content Strategist
DEAL-196,2025-07-26,Events,Partner Events,HubSpot INBOUND Talk,event_attendance,mql,Marketing Manager
DEAL-196,2025-07-27,LinkedIn,Conversation Ads,ROI Assessment Tool,page_visit,mql,CFO
DEAL-196,2025-07-29,Content Marketing,Webinars,Pipeline Analytics Deep Dive,email_click,sql,Director of Marketing
DEAL-196,2025-07-29,Events,Conferences,MarTech Conference,webinar_attendance,sql,Director of Marketing
DEAL-196,2025-07-30,LinkedIn,InMail,Executive Briefing Invite,content_download,sql,CFO
DEAL-196,2025-07-30,Content Marketing,Webinars,Revenue Ops Workshop,content_download,opportunity,Director of Marketing
DEAL-196,2025-08-01,Content Marketing,Blog/SEO,Channel ROI Framework,page_visit,opportunity,CFO
DEAL-196,2025-08-02,LinkedIn,InMail,Personalized Demo Invite,ad_click,opportunity,Director of Marketing
DEAL-197,2025-12-26,Events,Hosted Roundtables,CMO Dinner: Attribution in Practice,webinar_attendance,lead,SDR/BDR
DEAL-197,2026-01-09,Outbound BDR,Inbound Response,Free Trial Onboarding Call,email_open,mql,SDR/BDR
DEAL-197,2026-01-25,Content Marketing,Webinars,Revenue Ops Workshop,email_click,sql,VP Sales
DEAL-197,2026-02-10,Content Marketing,Blog/SEO,Multi-Touch Attribution Guide,content_download,opportunity,VP Sales
DEAL-198,2026-01-04,Content Marketing,Ebooks/Guides,Pipeline Intelligence Handbook,content_download,lead,SDR/BDR
DEAL-198,2026-01-15,Content Marketing,Webinars,Revenue Ops Workshop,email_click,mql,SDR/BDR
DEAL-198,2026-01-26,LinkedIn,Conversation Ads,Quick Demo Scheduler,ad_click,sql,CMO
DEAL-198,2026-02-07,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,email_click,opportunity,CMO
DEAL-199,2026-02-20,Google Ads,Retargeting,Case Study LP,page_visit,lead,Director of Marketing
DEAL-199,2026-03-13,Google Ads,Brand Search,Pricing Page,ad_click,lead,Head of Demand Gen
DEAL-199,2026-03-31,Outbound BDR,Warm Follow-up,Content Download Follow-up,sales_call,mql,Head of Demand Gen
DEAL-199,2026-04-19,Google Ads,Retargeting,Free Trial Page,ad_click,mql,Head of Demand Gen
DEAL-199,2026-05-04,Google Ads,Non-Brand Search,Pipeline Analytics LP,page_visit,sql,Director of Marketing
DEAL-199,2026-05-23,Email Campaigns,Re-engagement,Special Offer Email,page_visit,sql,Head of Demand Gen
DEAL-199,2026-06-13,Google Ads,Brand Search,Product Overview Page,ad_click,opportunity,Director of Marketing
DEAL-199,2026-06-28,Content Marketing,Webinars,CMO Metrics That Matter,content_download,opportunity,Director of Marketing
DEAL-200,2025-11-12,Events,Conferences,B2B Marketing Exchange,webinar_attendance,lead,Digital Marketing Specialist
DEAL-200,2025-11-13,Events,Conferences,Revenue Summit,event_attendance,lead,Marketing Director
DEAL-200,2025-11-15,Content Marketing,Webinars,Revenue Ops Workshop,content_download,mql,Digital Marketing Specialist
DEAL-200,2025-11-19,Content Marketing,Webinars,Pipeline Analytics Deep Dive,email_click,mql,CMO
DEAL-200,2025-11-19,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,page_visit,sql,VP Sales
DEAL-200,2025-11-21,Content Marketing,Webinars,Attribution Masterclass,page_visit,opportunity,VP Sales
DEAL-200,2025-11-22,LinkedIn,InMail,Executive Briefing Invite,content_download,sql,VP Sales
DEAL-200,2025-11-26,LinkedIn,Sponsored Content,State of B2B Attribution Report,ad_click,opportunity,VP Sales
